Order_ID,Customer_Fk,Product_Fk,Employee_Fk,Supplier_Fk,Shipper_Fk,ShipInfo_Fk,Freight,UnitPrice,Quantity,Discount,OrderDate_Key,RequiredDate_Key,ShippedDate_Key
11039,47,28,1,12,2,792,65,45.6,20,0,19980421,19980519,
10458,76,28,7,12,3,211,147.06,36.4,30,0,19970226,19970326,19970304
10624,78,28,4,12,2,377,94.8,45.6,10,0,19970807,19970904,19970819
10360,7,28,4,12,3,113,131.7,36.4,30,0,19961122,19961220,19961202
10500,41,28,6,12,1,253,42.68,45.6,8,0.050000001,19970409,19970507,19970417
10924,5,28,3,12,2,677,151.52,45.6,30,0.100000001,19980304,19980401,19980408
10377,72,28,1,12,3,130,22.21,36.4,20,0.150000006,19961209,19970106,19961213
10873,90,28,4,12,1,626,0.82,45.6,3,0,19980206,19980306,19980209
10360,7,29,4,12,3,113,131.7,99,35,0,19961122,19961220,19961202
10624,78,29,4,12,2,377,94.8,123.79,6,0,19970807,19970904,19970819
10698,20,29,4,12,1,451,272.47,123.79,12,0.050000001,19971009,19971106,19971017
10772,44,29,3,12,2,525,91.28,123.79,18,0,19971210,19980107,19971219
10993,24,29,7,12,3,746,8.81,123.79,50,0.25,19980401,19980429,19980410
10666,68,29,7,12,2,419,232.42,123.79,36,0,19970912,19971010,19970922
11007,60,29,8,12,2,760,202.24,123.79,10,0,19980408,19980506,19980413
10354,58,29,8,12,3,107,53.8,99,4,0,19961114,19961212,19961120
10629,30,29,4,12,3,382,85.46,123.79,20,0,19970812,19970909,19970820
10290,15,29,8,12,1,43,79.7,99,15,0,19960827,19960924,19960903
11006,32,29,3,12,2,759,25.19,123.79,2,0.25,19980407,19980505,19980415
10382,20,29,4,12,1,135,94.77,99,14,0,19961213,19970110,19961216
10834,81,29,1,12,3,587,29.78,123.79,8,0.050000001,19980115,19980212,19980119
10369,75,29,8,12,2,122,195.68,99,20,0,19961202,19961230,19961209
10268,33,29,8,12,3,21,66.29,99,10,0,19960730,19960827,19960802
10857,5,29,8,12,2,610,188.85,123.79,10,0.25,19980128,19980225,19980206
10971,26,29,2,12,2,724,121.82,123.79,14,0,19980324,19980421,19980402
10440,71,29,4,12,2,193,86.53,99,24,0.150000006,19970210,19970310,19970228
10791,25,29,6,12,2,544,16.85,123.79,14,0.050000001,19971223,19980120,19980101
10510,71,29,6,12,3,263,367.63,123.79,36,0,19970418,19970516,19970428
10583,87,29,2,12,2,336,7.28,123.79,10,0,19970630,19970728,19970704
10691,63,29,2,12,2,444,810.05,123.79,40,0,19971003,19971114,19971022
10687,37,29,9,12,2,440,296.43,123.79,10,0,19970930,19971028,19971030
10897,37,29,3,12,2,650,603.54,123.79,80,0,19980219,19980319,19980225
10801,8,29,4,12,2,554,97.09,123.79,20,0.25,19971229,19980126,19971231
10893,39,29,9,12,2,646,77.78,123.79,24,0,19980218,19980318,19980220
10305,55,29,8,12,3,58,257.62,99,25,0.100000001,19960913,19961011,19961009
10465,83,29,1,12,3,218,145.04,99,18,0.100000001,19970305,19970402,19970314
11030,71,29,7,12,2,783,830.75,123.79,60,0.25,19980417,19980515,19980427
10912,37,29,2,12,2,665,580.91,123.79,60,0.25,19980226,19980326,19980318
10787,41,29,2,12,1,540,249.93,123.79,20,0.050000001,19971219,19980102,19971226
10400,19,29,1,12,3,153,83.93,99,21,0,19970101,19970129,19970116
11065,46,30,8,13,1,818,12.91,25.89,4,0.25,19980501,19980529,
10897,37,30,3,13,2,650,603.54,25.89,36,0,19980219,19980319,19980225
10401,65,30,1,13,1,154,12.51,20.7,18,0,19970101,19970129,19970110
10751,68,30,3,13,3,504,130.79,25.89,30,0,19971124,19971222,19971203
11015,70,30,2,13,2,768,4.62,25.89,15,0,19980410,19980424,19980420
10802,73,30,4,13,2,555,257.26,25.89,25,0.25,19971229,19980126,19980102
10468,39,30,3,13,3,221,44.12,20.7,8,0,19970307,19970404,19970312
10306,69,30,1,13,3,59,7.56,20.7,10,0,19960916,19961014,19960923
10893,39,30,9,13,2,646,77.78,25.89,35,0,19980218,19980318,19980220
10891,44,30,7,13,2,644,20.37,25.89,15,0.050000001,19980217,19980317,19980219
10327,24,30,2,13,1,80,63.36,20.7,35,0.200000003,19961011,19961108,19961014
10338,55,30,4,13,3,91,84.21,20.7,15,0,19961025,19961122,19961029
10734,31,30,2,13,3,487,1.63,25.89,15,0,19971107,19971205,19971112
10282,69,30,4,13,1,35,12.69,20.7,6,0,19960815,19960912,19960821
10652,31,30,4,13,2,405,7.14,25.89,2,0.25,19970901,19970929,19970908
10522,44,30,4,13,1,275,45.33,25.89,20,0.200000003,19970430,19970528,19970506
10329,75,30,4,13,2,82,191.67,20.7,8,0.050000001,19961015,19961126,19961023
10957,35,30,8,13,3,710,105.36,25.89,30,0,19980318,19980415,19980327
10728,62,30,4,13,2,481,58.33,25.89,15,0,19971104,19971202,19971111
10263,20,30,9,13,3,16,146.06,20.7,60,0.25,19960723,19960820,19960731
10834,81,30,1,13,3,587,29.78,25.89,20,0.050000001,19980115,19980212,19980119
10560,25,30,8,13,1,313,36.65,25.89,20,0,19970606,19970704,19970609
10650,21,30,5,13,3,403,176.81,25.89,30,0,19970829,19970926,19970903
10532,19,30,7,13,3,285,74.46,25.89,15,0,19970509,19970606,19970512
10866,5,30,5,13,1,619,109.11,25.89,40,0.25,19980203,19980303,19980212
10917,69,30,4,13,2,670,8.29,25.89,1,0,19980302,19980330,19980311
10524,5,30,1,13,2,277,244.79,25.89,10,0,19970501,19970529,19970507
10461,46,30,1,13,3,214,148.61,20.7,28,0.25,19970228,19970328,19970305
10534,44,30,8,13,2,287,27.94,25.89,10,0,19970512,19970609,19970514
10786,62,30,8,13,1,539,110.87,25.89,15,0.200000003,19971219,19980116,19971223
10719,45,30,8,13,2,472,51.44,25.89,3,0.25,19971027,19971124,19971105
10380,37,30,8,13,3,133,35.03,20.7,18,0.100000001,19961212,19970109,19970116
10569,65,31,5,14,1,322,58.98,12.5,35,0.200000003,19970616,19970714,19970711
10567,37,31,1,14,1,320,33.97,12.5,60,0.200000003,19970612,19970710,19970617
10553,87,31,2,14,2,306,149.49,12.5,30,0,19970530,19970627,19970603
10549,63,31,5,14,1,302,171.24,12.5,55,0.150000006,19970527,19970610,19970530
10833,56,31,6,14,2,586,71.49,12.5,9,0.100000001,19980115,19980212,19980123
10826,7,31,6,14,1,579,7.09,12.5,35,0,19980112,19980209,19980206
10659,62,31,7,14,2,412,105.81,12.5,20,0.050000001,19970905,19971003,19970910
10564,65,31,4,14,3,317,13.75,12.5,6,0.050000001,19970610,19970708,19970616
10537,68,31,1,14,1,290,78.85,12.5,30,0,19970514,19970528,19970519
10393,71,31,1,14,3,146,126.56,10,32,0,19961225,19970122,19970103
10782,12,31,9,14,3,535,1.1,12.5,1,0,19971217,19980114,19971222
10783,34,31,4,14,2,536,124.98,12.5,10,0,19971218,19980115,19971219
10325,39,31,1,14,3,78,64.86,10,4,0,19961009,19961023,19961014
10390,20,31,6,14,1,143,126.38,10,60,0.100000001,19961223,19970120,19961226
10954,47,31,5,14,1,707,27.91,12.5,25,0.150000006,19980317,19980428,19980320
10953,4,31,9,14,2,706,23.72,12.5,50,0.050000001,19980316,19980330,19980325
10253,34,31,3,14,2,6,58.17,10,20,0,19960710,19960724,19960716
10576,80,31,3,14,3,329,18.56,12.5,20,0,19970623,19970707,19970630
10945,52,31,4,14,1,698,10.22,12.5,10,0,19980312,19980409,19980318
10722,71,31,8,14,1,475,74.58,12.5,50,0,19971029,19971210,19971104
10979,20,31,8,14,2,732,353.07,12.5,24,0,19980326,19980423,19980331
10776,20,31,1,14,3,529,351.53,12.5,16,0.050000001,19971215,19980112,19971218
10774,24,31,4,14,1,527,48.2,12.5,2,0.25,19971211,19971225,19971212
10342,25,31,4,14,2,95,54.83,10,56,0.200000003,19961030,19961113,19961104
10705,35,31,9,14,2,458,3.52,12.5,20,0,19971015,19971112,19971118
10356,86,31,6,14,2,109,36.71,10,30,0,19961118,19961216,19961127
10768,4,31,3,14,2,521,146.32,12.5,50,0,19971208,19980105,19971215
10359,72,31,5,14,3,112,288.43,10,70,0.050000001,19961121,19961219,19961126
10335,37,31,7,14,2,88,42.11,10,25,0.200000003,19961022,19961119,19961024
10363,17,31,4,14,3,116,30.54,10,20,0,19961126,19961224,19961204
11016,4,31,9,14,2,769,33.8,12.5,15,0,19980410,19980508,19980413
10773,20,31,1,14,3,526,96.43,12.5,70,0.200000003,19971211,19980108,19971216
10374,91,31,1,14,3,127,3.94,10,30,0,19961205,19970102,19961209
10376,51,31,1,14,2,129,20.39,10,42,0.050000001,19961209,19970106,19961213
10423,31,31,6,14,3,176,24.5,10,14,0,19970123,19970206,19970224
10941,71,31,7,14,2,694,400.81,12.5,44,0.25,19980311,19980408,19980320
10272,65,31,6,14,2,25,98.03,10,40,0,19960802,19960830,19960806
10855,55,31,3,14,1,608,170.97,12.5,14,0,19980127,19980224,19980204
10584,7,31,4,14,1,337,59.14,12.5,50,0.050000001,19970630,19970728,19970704
10668,86,31,1,14,2,421,47.22,12.5,8,0.100000001,19970915,19971013,19970923
10496,81,31,7,14,2,249,46.77,10,20,0.050000001,19970404,19970502,19970407
10886,34,31,1,14,1,639,4.99,12.5,35,0,19980213,19980313,19980302
10680,55,31,1,14,1,433,26.61,12.5,20,0.25,19970924,19971022,19970926
10475,76,31,9,14,1,228,68.52,10,35,0.150000006,19970314,19970411,19970404
10812,66,31,5,14,1,565,59.78,12.5,16,0.100000001,19980102,19980130,19980112
10730,9,31,5,14,1,483,20.12,12.5,3,0.050000001,19971105,19971203,19971114
10536,44,31,3,14,2,289,58.88,12.5,20,0,19970514,19970611,19970606
11070,44,31,2,14,1,823,136,12.5,20,0,19980505,19980602,
10747,59,31,6,14,1,500,117.33,12.5,8,0,19971119,19971217,19971126
10446,79,31,6,14,1,199,14.68,10,3,0.100000001,19970214,19970314,19970219
10273,63,31,3,14,3,26,76.07,10,15,0.050000001,19960805,19960902,19960812
10705,35,32,9,14,2,458,3.52,32,4,0,19971015,19971112,19971118
11053,59,32,2,14,2,806,53.05,32,20,0,19980427,19980525,19980429
10335,37,32,7,14,2,88,42.11,25.6,6,0.200000003,19961022,19961119,19961024
10997,46,32,8,14,2,750,73.91,32,50,0,19980403,19980515,19980413
10547,72,32,3,14,2,300,178.43,32,24,0.150000006,19970523,19970620,19970602
10818,49,32,7,14,3,571,65.48,32,20,0,19980107,19980204,19980112
11046,86,32,8,14,2,799,71.64,32,15,0.050000001,19980423,19980521,19980424
10759,2,32,3,14,3,512,11.99,32,10,0,19971128,19971226,19971212
10572,5,32,3,14,2,325,116.43,32,10,0.100000001,19970618,19970716,19970625
10258,20,32,1,14,1,11,140.51,25.6,6,0.200000003,19960717,19960814,19960723
10916,64,32,1,14,2,669,63.77,32,6,0,19980227,19980327,19980309
11077,65,32,1,14,2,830,8.53,32,1,0,19980506,19980603,
10314,65,32,1,14,2,67,74.16,25.6,40,0.100000001,19960925,19961023,19961004
10513,86,32,7,14,1,266,105.65,32,50,0.200000003,19970422,19970603,19970428
10985,37,32,2,14,1,738,91.51,32,35,0.100000001,19980330,19980427,19980402
10273,63,33,3,15,3,26,76.07,2,20,0,19960805,19960902,19960812
10815,71,33,2,15,3,568,14.62,2.5,16,0,19980105,19980202,19980114
10632,86,33,8,15,1,385,41.38,2.5,20,0.050000001,19970814,19970911,19970819
10269,89,33,5,15,1,22,4.56,2,60,0.050000001,19960731,19960814,19960809
10271,75,33,6,15,2,24,4.54,2,24,0,19960801,19960829,19960830
10574,82,33,4,15,2,327,37.6,2.5,14,0,19970619,19970717,19970630
10607,71,33,5,15,1,360,200.24,2.5,14,0,19970722,19970819,19970725
10678,71,33,7,15,3,431,388.98,2.5,30,0,19970923,19971021,19971016
10682,3,33,3,15,2,435,36.13,2.5,30,0,19970925,19971023,19971001
10341,73,33,7,15,3,94,26.78,2,8,0,19961029,19961126,19961105
10410,10,33,3,15,3,163,2.4,2,49,0,19970110,19970207,19970115
10414,21,33,2,15,3,167,21.48,2,50,0,19970114,19970211,19970117
10415,36,33,3,15,1,168,0.2,2,20,0,19970115,19970212,19970124
10951,68,33,9,15,2,704,30.85,2.5,15,0.050000001,19980316,19980427,19980407
10539,11,33,6,15,3,292,12.36,2.5,15,0,19970516,19970613,19970523
10473,38,33,1,15,3,226,16.37,2,12,0,19970313,19970327,19970321
10536,44,33,3,15,2,289,58.88,2.5,30,0,19970514,19970611,19970606
10850,84,33,1,15,1,603,49.19,2.5,4,0.150000006,19980123,19980306,19980130
10528,32,33,6,15,2,281,3.35,2.5,8,0.200000003,19970506,19970520,19970509
11054,12,33,8,15,1,807,0.33,2.5,10,0,19980428,19980526,
10913,62,33,4,15,1,666,33.05,2.5,40,0.25,19980226,19980326,19980304
10915,80,33,2,15,2,668,3.51,2.5,30,0,19980227,19980327,19980302
10252,76,33,4,15,2,5,51.3,2,25,0.050000001,19960709,19960806,19960711
10861,89,33,4,15,2,614,14.93,2.5,35,0,19980130,19980227,19980217
11024,19,33,4,15,1,777,74.36,2.5,30,0,19980415,19980513,19980420
10454,41,33,4,15,3,207,2.74,2,20,0.200000003,19970221,19970321,19970225
10382,20,33,4,15,1,135,94.77,2,60,0,19961213,19970110,19961216
10515,63,33,2,15,1,268,204.47,2.5,16,0.150000006,19970423,19970507,19970523
10562,66,33,1,15,1,315,22.95,2.5,20,0.100000001,19970609,19970707,19970612
10972,40,33,4,15,2,725,0.02,2.5,7,0,19980324,19980421,19980326
11045,10,33,6,15,2,798,70.58,2.5,15,0,19980423,19980521,
10677,3,33,1,15,3,430,4.03,2.5,8,0.150000006,19970922,19971020,19970926
10937,12,34,7,16,3,690,31.51,14,20,0,19980310,19980324,19980313
11066,89,34,7,16,2,819,44.72,14,35,0,19980501,19980529,19980504
10438,79,34,3,16,2,191,8.24,11.2,20,0.200000003,19970206,19970306,19970214
10358,41,34,5,16,1,111,19.64,11.2,10,0.050000001,19961120,19961218,19961127
10315,38,34,4,16,2,68,41.76,11.2,14,0,19960926,19961024,19961003
11008,20,34,7,16,3,761,79.46,14,90,0.050000001,19980408,19980506,
10688,83,34,4,16,2,441,299.09,14,14,0,19971001,19971015,19971007
10367,83,34,7,16,3,120,13.55,11.2,36,0,19961128,19961226,19961202
10700,71,34,3,16,1,453,65.1,14,12,0.200000003,19971010,19971107,19971016
10483,89,34,7,16,2,236,15.28,11.2,35,0.050000001,19970324,19970421,19970425
10890,18,34,7,16,1,643,32.76,14,10,0,19980216,19980316,19980218
10573,3,34,7,16,3,326,84.84,14,40,0,19970619,19970717,19970620
10805,77,34,2,16,3,558,237.34,14,10,0,19971230,19980127,19980109
10757,71,34,6,16,1,510,8.19,14,30,0,19971127,19971225,19971215
10287,67,34,8,16,3,40,12.76,11.2,20,0,19960822,19960919,19960828
10548,79,34,3,16,2,301,1.43,14,10,0.25,19970526,19970623,19970602
10386,21,34,9,16,3,139,13.99,11.2,10,0,19961218,19970101,19961225
11063,37,34,3,16,2,816,81.73,14,30,0,19980430,19980528,19980506
10990,20,34,2,16,3,743,117.61,14,60,0.150000006,19980401,19980513,19980407
11039,47,35,1,16,2,792,65,18,24,0,19980421,19980519,
11035,76,35,2,16,2,788,0.17,18,60,0,19980420,19980518,19980424
11046,86,35,8,16,2,799,71.64,18,18,0.050000001,19980423,19980521,19980424
10595,20,35,2,16,1,348,96.78,18,30,0.25,19970710,19970807,19970714
10324,71,35,9,16,1,77,214.27,14.4,70,0.150000006,19961008,19961105,19961010
10444,5,35,3,16,3,197,3.5,14.4,8,0,19970212,19970312,19970221
11002,71,35,4,16,1,755,141.16,18,15,0.150000006,19980406,19980504,19980416
10390,20,35,6,16,1,143,126.38,14.4,40,0.100000001,19961223,19970120,19961226
10720,61,35,8,16,2,473,9.53,18,21,0,19971028,19971111,19971105
10697,47,35,3,16,1,450,45.52,18,9,0.25,19971008,19971105,19971014
10398,71,35,2,16,3,151,89.16,14.4,30,0,19961230,19970127,19970109
10921,83,35,1,16,1,674,176.48,18,10,0,19980303,19980414,19980309
10400,19,35,1,16,3,153,83.93,14.4,35,0,19970101,19970129,19970116
10957,35,35,8,16,3,710,105.36,18,40,0,19980318,19980415,19980327
10870,91,35,5,16,3,623,12.04,18,3,0,19980204,19980304,19980213
10424,51,35,7,16,2,177,370.61,14.4,60,0.200000003,19970123,19970220,19970127
10321,38,35,3,16,2,74,3.43,14.4,10,0,19961003,19961031,19961011
10789,23,35,1,16,2,542,100.6,18,15,0,19971222,19980119,19971231
10623,25,35,8,16,2,376,97.18,18,30,0.100000001,19970807,19970904,19970812
10868,62,35,7,16,2,621,191.27,18,30,0,19980204,19980304,19980223
10831,70,35,3,16,2,584,72.19,18,8,0,19980114,19980211,19980123
10546,84,35,1,16,3,299,194.72,18,30,0,19970523,19970620,19970527
10286,63,35,8,16,3,39,229.24,14.4,100,0,19960821,19960918,19960830
10740,89,35,4,16,2,493,81.88,18,35,0.200000003,19971113,19971211,19971125
10836,20,35,7,16,1,589,411.88,18,6,0,19980116,19980213,19980121
10281,69,35,4,16,1,34,2.94,14.4,4,0,19960814,19960828,19960821
10587,61,35,1,16,1,340,62.52,18,20,0,19970702,19970730,19970709
10521,12,35,8,16,2,274,17.22,18,3,0,19970429,19970527,19970502
10821,75,35,1,16,1,574,36.68,18,20,0,19980108,19980205,19980115
10261,61,35,4,16,2,14,3.05,14.4,20,0,19960719,19960816,19960730
10578,11,35,4,16,3,331,29.6,18,20,0,19970624,19970722,19970725
10551,28,35,4,16,3,304,72.95,18,20,0.150000006,19970528,19970709,19970606
10845,63,35,8,16,1,598,212.98,18,25,0.100000001,19980121,19980204,19980130
10553,87,35,2,16,2,306,149.49,18,6,0,19970530,19970627,19970603
10864,4,35,4,16,2,617,3.04,18,4,0,19980202,19980302,19980209
10589,32,35,8,16,2,342,4.42,18,4,0,19970704,19970801,19970714
10313,63,36,2,17,2,66,1.96,15.2,12,0,19960924,19961022,19961004
11032,89,36,2,17,3,785,606.19,19,35,0,19980417,19980515,19980423
10525,9,36,1,17,2,278,11.06,19,30,0,19970502,19970530,19970523
10645,34,36,4,17,1,398,12.41,19,15,0,19970826,19970923,19970902
10610,41,36,8,17,1,363,26.78,19,21,0.25,19970725,19970822,19970806
10527,63,36,7,17,1,280,41.9,19,30,0.100000001,19970505,19970602,19970507
10925,34,36,3,17,1,678,2.27,19,25,0.150000006,19980304,19980401,19980313
10547,72,36,3,17,2,300,178.43,19,60,0,19970523,19970620,19970602
10406,62,36,7,17,1,159,108.04,15.2,5,0.100000001,19970107,19970218,19970113
10612,71,36,1,17,2,365,544.08,19,55,0,19970728,19970825,19970801
10936,32,36,3,17,2,689,33.68,19,30,0.200000003,19980309,19980406,19980318
10838,47,36,3,17,3,591,59.28,19,50,0.25,19980119,19980216,19980123
10756,75,36,8,17,2,509,73.21,19,20,0.200000003,19971127,19971225,19971202
10255,68,36,9,17,3,8,148.33,15.2,25,0,19960712,19960809,19960715
10270,87,36,1,17,1,23,136.54,15.2,30,0,19960801,19960829,19960802
10784,49,36,4,17,3,537,70.09,19,30,0,19971218,19980115,19971222
10371,41,36,1,17,1,124,0.45,15.2,6,0.200000003,19961203,19961231,19961224
10984,71,36,1,17,3,737,211.22,19,40,0,19980330,19980427,19980403
10718,39,36,1,17,3,471,170.88,19,40,0,19971027,19971124,19971029
11016,4,36,9,17,2,769,33.8,19,16,0,19980410,19980508,19980413
10298,37,36,6,17,2,51,168.22,15.2,40,0.25,19960905,19961003,19960911
10739,85,36,3,17,3,492,11.08,19,6,0,19971112,19971210,19971117
10563,67,36,2,17,2,316,60.43,19,25,0,19970610,19970722,19970624
10708,77,36,6,17,2,461,2.96,19,5,0,19971017,19971128,19971105
11009,30,36,2,17,1,762,59.11,19,18,0.25,19980408,19980506,19980410
10337,25,36,4,17,3,90,108.26,15.2,20,0,19961024,19961121,19961029
10893,39,36,9,17,2,646,77.78,19,20,0,19980218,19980318,19980220
10342,25,36,4,17,2,95,54.83,15.2,40,0.200000003,19961030,19961113,19961104
10358,41,36,5,17,1,111,19.64,15.2,20,0.050000001,19961120,19961218,19961127
10687,37,36,9,17,2,440,296.43,19,6,0.25,19970930,19971028,19971030
10669,73,36,2,17,1,422,24.39,19,30,0,19970915,19971013,19970922
10259,13,37,4,17,3,12,3.25,20.8,1,0,19960718,19960815,19960725
10408,23,37,8,17,1,161,11.26,20.8,10,0,19970108,19970205,19970114
10966,14,37,4,17,1,719,27.19,26,8,0,19980320,19980417,19980408
10523,72,37,7,17,2,276,77.63,26,18,0.100000001,19970501,19970529,19970530
10847,71,37,4,17,3,600,487.57,26,60,0.200000003,19980122,19980205,19980210
10337,25,37,4,17,3,90,108.26,20.8,28,0,19961024,19961121,19961029
11032,89,38,2,18,3,785,606.19,263.5,25,0,19980417,19980515,19980423
10783,34,38,4,18,2,536,124.98,263.5,5,0,19971218,19980115,19971219
10329,75,38,4,18,2,82,191.67,210.8,20,0.050000001,19961015,19961126,19961023
10541,34,38,2,18,1,294,68.65,263.5,4,0.100000001,19970519,19970616,19970529
10981,34,38,1,18,2,734,193.37,263.5,60,0,19980327,19980424,19980402
10865,63,38,2,18,1,618,348.14,263.5,60,0.050000001,19980202,19980216,19980212
10672,5,38,9,18,2,425,95.75,263.5,15,0.100000001,19970917,19971001,19970926
10805,77,38,2,18,3,558,237.34,263.5,10,0,19971230,19980127,19980109
10417,73,38,4,18,3,170,70.29,210.8,50,0,19970116,19970213,19970128
10372,62,38,5,18,2,125,890.78,210.8,40,0.25,19961204,19970101,19961209
10616,32,38,1,18,2,369,116.53,263.5,15,0.050000001,19970731,19970828,19970805
10964,74,38,3,18,2,717,87.38,263.5,5,0,19980320,19980417,19980324
10360,7,38,4,18,3,113,131.7,210.8,10,0,19961122,19961220,19961202
10828,64,38,9,18,1,581,90.85,263.5,2,0,19980113,19980127,19980204
10831,70,38,3,18,2,584,72.19,263.5,8,0,19980114,19980211,19980123
10817,39,38,3,18,2,570,306.07,263.5,30,0,19980106,19980120,19980113
10353,59,38,7,18,3,106,360.63,210.8,50,0.200000003,19961113,19961211,19961125
10351,20,38,1,18,1,104,162.33,210.8,20,0.050000001,19961111,19961209,19961120
10479,65,38,3,18,3,232,708.95,210.8,30,0,19970319,19970416,19970321
10518,80,38,4,18,2,271,218.15,263.5,15,0,19970425,19970509,19970505
10424,51,38,7,18,2,177,370.61,210.8,49,0.200000003,19970123,19970220,19970127
10889,65,38,9,18,3,642,280.61,263.5,40,0,19980216,19980316,19980223
10540,63,38,3,18,3,293,1007.64,263.5,30,0,19970519,19970616,19970613
10816,32,38,4,18,2,569,719.78,263.5,30,0.050000001,19980106,19980203,19980204
10865,63,39,2,18,1,618,348.14,18,80,0.050000001,19980202,19980216,19980212
10377,72,39,1,18,3,130,22.21,14.4,20,0.150000006,19961209,19970106,19961213
10361,63,39,1,18,2,114,183.17,14.4,54,0.100000001,19961122,19961220,19961203
10830,81,39,4,18,2,583,81.83,18,28,0,19980113,19980224,19980121
10347,21,39,4,18,3,100,3.1,14.4,50,0.150000006,19961106,19961204,19961108
10840,47,39,4,18,2,593,2.71,18,10,0.200000003,19980119,19980302,19980216
10977,24,39,8,18,3,730,208.5,18,30,0,19980326,19980423,19980410
10762,24,39,3,18,1,515,328.74,18,16,0,19971202,19971230,19971209
10827,9,39,1,18,2,580,63.54,18,21,0,19980112,19980126,19980206
10257,35,39,4,18,3,10,81.91,14.4,6,0,19960716,19960813,19960722
11077,65,39,1,18,2,830,8.53,18,2,0.050000001,19980506,19980603,
11069,80,39,1,18,2,822,15.67,18,20,0,19980504,19980601,19980506
10899,46,39,5,18,3,652,1.21,18,8,0.150000006,19980220,19980320,19980226
10895,20,39,3,18,1,648,162.75,18,45,0,19980218,19980318,19980223
10477,60,39,5,18,2,230,13.02,14.4,20,0.25,19970317,19970414,19970325
10647,61,39,4,18,2,400,45.54,18,20,0,19970827,19970910,19970903
10305,55,39,8,18,3,58,257.62,14.4,30,0.100000001,19960913,19961011,19961009
10297,7,39,5,18,2,50,5.74,14.4,60,0,19960904,19961016,19960910
10455,87,39,8,18,2,208,180.45,14.4,20,0,19970224,19970407,19970303
10643,1,39,6,18,1,396,29.46,18,21,0.25,19970825,19970922,19970902
10445,5,39,3,18,1,198,9.3,14.4,6,0,19970213,19970313,19970220
10764,20,39,6,18,3,517,145.45,18,130,0.100000001,19971203,19971231,19971208
10654,5,39,5,18,1,407,55.26,18,20,0.100000001,19970902,19970930,19970911
10577,82,39,9,18,2,330,25.41,18,10,0,19970623,19970804,19970630
10614,6,39,8,18,3,367,1.93,18,5,0,19970729,19970826,19970801
10323,39,39,4,18,1,76,4.88,14.4,4,0,19961007,19961104,19961014
10508,56,39,1,18,2,261,4.99,18,10,0,19970416,19970514,19970513
10253,34,39,3,18,2,6,58.17,14.4,42,0,19960710,19960724,19960716
10784,49,39,4,18,3,537,70.09,18,2,0.150000006,19971218,19980115,19971222
10661,37,39,7,18,3,414,17.55,18,3,0.200000003,19970909,19971007,19970915
10659,62,40,7,19,2,412,105.81,18.4,24,0.050000001,19970905,19971003,19970910
10641,35,40,4,19,2,394,179.61,18.4,60,0,19970822,19970919,19970826
10684,56,40,3,19,1,437,145.63,18.4,20,0,19970926,19971024,19970930
10748,71,40,3,19,1,501,232.55,18.4,40,0,19971120,19971218,19971128
10728,62,40,4,19,2,481,58.33,18.4,6,0,19971104,19971202,19971111
10744,83,40,6,19,1,497,69.19,18.4,50,0.200000003,19971117,19971215,19971124
10754,49,40,6,19,3,507,2.38,18.4,3,0,19971125,19971223,19971127
10658,63,40,4,19,1,411,364.15,18.4,70,0.050000001,19970905,19971003,19970908
10663,9,40,2,19,2,416,113.15,18.4,30,0.050000001,19970910,19970924,19971003
10895,20,40,3,19,1,648,162.75,18.4,91,0,19980218,19980318,19980223
10525,9,40,1,19,2,278,11.06,18.4,15,0.100000001,19970502,19970530,19970523
10811,47,40,8,19,1,564,31.22,18.4,30,0,19980102,19980130,19980108
10431,10,40,4,19,2,184,44.17,14.7,50,0.25,19970130,19970213,19970207
10465,83,40,1,19,3,218,145.04,14.7,20,0,19970305,19970402,19970314
10817,39,40,3,19,2,570,306.07,18.4,60,0.150000006,19980106,19980120,19980113
10534,44,40,8,19,2,287,27.94,18.4,10,0.200000003,19970512,19970609,19970514
10978,50,40,9,19,2,731,32.82,18.4,10,0,19980326,19980423,19980423
10535,3,40,4,19,1,288,15.64,18.4,10,0.100000001,19970513,19970610,19970521
10919,47,40,2,19,2,672,19.8,18.4,20,0,19980302,19980330,19980304
10448,64,40,4,19,2,201,38.82,14.7,20,0,19970217,19970317,19970224
10574,82,40,4,19,2,327,37.6,18.4,2,0,19970619,19970717,19970630
10572,5,40,3,19,2,325,116.43,18.4,50,0,19970618,19970716,19970625
11063,37,40,3,19,2,816,81.73,18.4,40,0.100000001,19980430,19980528,19980506
10406,62,40,7,19,1,159,108.04,14.7,2,0.100000001,19970107,19970218,19970113
10285,63,40,1,19,2,38,76.83,14.7,40,0.200000003,19960820,19960917,19960826
10498,35,40,8,19,2,251,29.75,18.4,5,0,19970407,19970505,19970411
10807,27,40,4,19,1,560,1.36,18.4,1,0,19971231,19980128,19980130
11038,76,40,1,19,2,791,29.59,18.4,5,0.200000003,19980421,19980519,19980430
10837,5,40,9,19,3,590,13.32,18.4,25,0,19980116,19980213,19980123
10607,71,40,5,19,1,360,200.24,18.4,42,0,19970722,19970819,19970725
10879,90,40,3,19,3,632,8.5,18.4,12,0,19980210,19980310,19980212
10267,25,40,4,19,1,20,208.58,14.7,50,0,19960729,19960826,19960806
10303,30,40,7,19,2,56,107.83,14.7,40,0.100000001,19960911,19961009,19960918
10301,86,40,8,19,2,54,45.08,14.7,10,0,19960909,19961007,19960917
